,id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_l_delay_ms,p_r_delay,p_feedback,p_fb_tone_lo_hi,p_fb_mix,p_hat_l_delay_ms,p_hat_r_delay,p_hat_feedback,p_hat_fb_tone_lo_hi,p_hat_fb_mix,class,x_emb_n=0,y_emb_n=0,colour_n=0,x_emb_n=5,y_emb_n=5,colour_n=5,x_emb_n=10,y_emb_n=10,colour_n=10,x_emb_n=25,y_emb_n=25,colour_n=25,x_emb_n=100,y_emb_n=100,colour_n=100
531,531,audio_531.wav,0.575997531414032,0.4477725923061371,0.5761294960975647,0.451142281293869,0.0001319646835327,0.0033696889877319,0.84768367,0.3504398,0.79007035,0.8443988,0.8383449,0.87644887,0.9292169,0.9168651,0.6648815,0.10336421,-1,4.3562326,7.079418,#552c7f,3.9341435,7.5411315,#67177f,6.9094663,10.386261,#45657f,6.4239483,11.765505,#68177f,9.212427,7.16136,#c3a17f
532,532,audio_532.wav,0.575997531414032,0.4477725923061371,0.5759747624397278,0.4488184750080108,-2.276897430419922e-05,0.0010458827018737,0.42494768,0.2348327,0.056972504,0.40394598,0.16252387,0.8165944,0.6553429,0.81800073,0.43716267,0.018022804,-1,6.725203,10.027631,#9aa07f,5.471144,10.885653,#95a07f,9.888418,12.214551,#a7a77f,8.056652,14.865998,#989c7f,5.7788815,5.690207,#5b697f
533,533,audio_533.wav,0.575997531414032,0.4477725923061371,0.5760183334350586,0.4476508200168609,2.0802021026611328e-05,-0.0001217722892761,0.85366106,0.5033006,0.19022387,0.67680067,0.21496332,0.77204895,0.5162531,0.7646331,0.3865148,0.015237999,-1,2.9582474,9.906722,#2c9b7f,2.0628695,9.9353285,#2f797f,6.1298394,12.8379,#2bbe7f,4.516546,14.037677,#2f787f,9.80642,4.251411,#d5347f
534,534,audio_534.wav,0.575997531414032,0.4477725923061371,0.5759998559951782,0.4477432370185852,2.3245811462402344e-06,-2.9355287551879883e-05,0.10048425,0.7491792,0.84968394,0.69995284,0.24843544,0.78584075,0.548628,0.77945864,0.39636508,0.015337895,-1,8.458425,8.537783,#cd657f,7.1337137,10.04094,#c77d7f,10.737985,10.53679,#c36a7f,9.85589,13.747749,#ce6c7f,5.47218,7.4406567,#51ab7f
535,535,audio_535.wav,0.575997531414032,0.4477725923061371,0.5759646892547607,0.4496640861034393,-3.2842159271240234e-05,0.0018914937973022,0.5436819,0.5146682,0.90709805,0.7801699,0.7297215,0.842349,0.7725721,0.857217,0.5015169,0.026279278,3,6.2213387,6.7634063,#8b1f7f,5.893332,7.7459583,#a21f7f,8.625451,9.4907875,#7d447f,8.456311,11.871781,#a41b7f,7.7751694,8.068061,#97c37f
536,536,audio_536.wav,0.575997531414032,0.4477725923061371,0.5759968757629395,0.4481396377086639,-6.556510925292969e-07,0.0003670454025268,0.9582053,0.052148044,0.3913868,0.49611896,0.07583177,0.79187596,0.5671567,0.78585523,0.40240133,0.015371387,-1,5.394114,10.980571,#73c57f,3.8789144,11.396694,#65b57f,8.810526,13.615113,#83da7f,6.4134707,15.705941,#67c07f,6.606439,4.188608,#74317f
537,537,audio_537.wav,0.575997531414032,0.4477725923061371,0.5759653449058533,0.4488341510295868,-3.218650817871094e-05,0.0010615587234497,0.75356317,0.15085584,0.06884104,0.8108965,0.83815694,0.8106194,0.6257279,0.8085226,0.4254299,0.017371114,-1,8.184092,6.65861,#c51b7f,7.8095427,8.034685,#db2b7f,9.920864,8.336006,#a81b7f,10.324935,11.805042,#db187f,5.9861,9.2672615,#61ef7f
538,538,audio_538.wav,0.575997531414032,0.4477725923061371,0.5759767293930054,0.4490115046501159,-2.0802021026611328e-05,0.0012389123439788,0.8698267,0.9441152,0.41624677,0.9352896,0.74403924,0.77599066,0.5395245,0.77047217,0.39806423,0.016996102,-1,1.6092051,9.814132,#04977f,0.93272644,9.164862,#0d597f,5.03254,12.717303,#07b97f,3.3022447,13.55732,#0b647f,10.901747,4.2189507,#f7327f
539,539,audio_539.wav,0.575997531414032,0.4477725923061371,0.5760552287101746,0.4511659741401672,5.7697296142578125e-05,0.0033933818340301,0.43943614,0.7307507,0.5870748,0.16862547,0.9011191,0.873286,0.9043953,0.9052002,0.62344617,0.06873463,-1,7.7430205,6.2920456,#b80d7f,7.137101,7.9597116,#c7287f,9.75869,8.877568,#a32e7f,9.690107,11.65619,#c9127f,6.7307096,9.039405,#78e77f
540,540,audio_540.wav,0.575997531414032,0.4477725923061371,0.5760164260864258,0.4477821886539459,1.8894672393798828e-05,9.59634780883789e-06,0.32842565,0.81368655,0.28746718,0.011788726,0.39727587,0.75991184,0.4918929,0.752495,0.3788929,0.015214106,1,6.6241736,10.353793,#97ac7f,5.149756,11.23153,#8bae7f,9.789639,12.823295,#a4bd7f,7.771488,15.27835,#90ae7f,5.824205,5.1229763,#5c547f
541,541,audio_541.wav,0.575997531414032,0.4477725923061371,0.5759735703468323,0.4486295580863952,-2.396106719970703e-05,0.0008569657802581,0.54093826,0.0856716,0.44731903,0.9756695,0.73798454,0.80832356,0.62030953,0.80572426,0.42340806,0.017216504,-1,8.406747,7.7584047,#cb467f,7.601409,9.24709,#d55d7f,10.64448,9.68123,#c04b7f,10.077005,13.140119,#d4527f,5.8413854,8.139784,#5cc57f
542,542,audio_542.wav,0.575997531414032,0.4477725923061371,0.5759369134902954,0.4487346410751343,-6.0617923736572266e-05,0.0009620487689971,0.4457432,0.06599581,0.15984303,0.7856108,0.20332319,0.8135486,0.6417967,0.8127655,0.43136516,0.017524544,2,6.396561,9.646556,#91917f,5.2596354,10.589497,#8f947f,9.573624,12.087099,#9da27f,7.700328,14.637454,#8e927f,6.3244414,5.7717643,#6b6d7f
543,543,audio_543.wav,0.575997531414032,0.4477725923061371,0.5759481191635132,0.4486797451972961,-4.941225051879883e-05,0.000907152891159,0.80615884,0.28208524,0.840143,0.7734402,0.13423777,0.8383957,0.747872,0.84967923,0.4843219,0.023264337,2,5.6667056,8.718414,#7b6c7f,5.0407715,9.602885,#886b7f,8.574408,11.486145,#7c8d7f,7.385286,13.682857,#84697f,6.962141,6.294968,#7f807f
544,544,audio_544.wav,0.575997531414032,0.4477725923061371,0.5760272741317749,0.4449166059494018,2.974271774291992e-05,-0.0028559863567352,0.3280993,0.9496188,0.68854535,0.6352203,0.9400879,0.86755735,0.88171023,0.8955701,0.59339887,0.0534496,-1,8.963721,6.346766,#dc0f7f,8.397169,8.24402,#ed347f,10.862977,8.322917,#c71a7f,10.939881,12.117208,#ee267f,5.5068693,9.6262865,#52fd7f
545,545,audio_545.wav,0.575997531414032,0.4477725923061371,0.5759990215301514,0.448445588350296,1.4901161193847656e-06,0.0006729960441589,0.6474308,0.5774715,0.346345,0.27792197,0.0871321,0.73830473,0.45090288,0.730331,0.3672781,0.015904674,-1,5.279752,9.448858,#70897f,4.248968,10.028393,#707d7f,8.232188,12.278391,#70a97f,6.695623,14.233672,#70817f,7.469497,5.48279,#8e627f
546,546,audio_546.wav,0.575997531414032,0.4477725923061371,0.5759496688842773,0.4466807842254638,-4.786252975463867e-05,-0.0010918080806732,0.23392475,0.81104124,0.20358968,0.5058146,0.68999493,0.86064684,0.84304255,0.8817902,0.55296105,0.037960254,-1,9.229353,8.39268,#e45f7f,8.007084,10.091934,#e17f7f,11.510449,10.135412,#dc5c7f,10.59001,13.9911375,#e3767f,4.642019,7.918039,#38bd7f
547,547,audio_547.wav,0.575997531414032,0.4477725923061371,0.575982928276062,0.4494685232639313,-1.4603137969970705e-05,0.0016959309577941,0.0620746,0.85012376,0.44107044,0.13380808,0.62051666,0.7525806,0.47830048,0.74532026,0.37434462,0.015128071,3,8.26269,11.558794,#c7dc7f,6.1371393,12.680471,#a9e97f,11.422163,13.401997,#d9d27f,8.971458,16.707365,#b3eb7f,3.747325,4.7362323,#1d467f
548,548,audio_548.wav,0.575997531414032,0.4477725923061371,0.5759692192077637,0.4481073319911957,-2.8312206268310547e-05,0.0003347396850585,0.5174399,0.6896139,0.6976141,0.88974524,0.193596,0.7700238,0.51046044,0.76159513,0.38411024,0.014971236,-1,5.56366,9.0041275,#78777f,4.6334267,9.561965,#7c6a7f,8.420786,11.79103,#77987f,7.0415187,13.677346,#7a697f,7.47317,6.000233,#8e757f
549,549,audio_549.wav,0.575997531414032,0.4477725923061371,0.5760771632194519,0.4504957199096679,7.963180541992188e-05,0.0027231276035308,0.94652504,0.9456307,0.57469636,0.8307444,0.7590991,0.8726963,0.9103111,0.90773165,0.6331815,0.074500866,-1,1.7252169,11.170135,#08cd7f,0.5303427,10.450727,#018e7f,5.046885,13.871587,#08e37f,2.9982715,14.568855,#028f7f,10.558113,2.903515,#ec017f
550,550,audio_550.wav,0.575997531414032,0.4477725923061371,0.5759848356246948,0.4488199353218078,-1.2695789337158205e-05,0.0010473430156707,0.71495026,0.16517305,0.051714063,0.24862266,0.19537425,0.81631595,0.65334123,0.8183619,0.43571752,0.018124063,-1,6.033046,9.500636,#868b7f,4.6511607,10.3758,#7c8b7f,8.744799,12.324601,#81ab7f,7.08561,14.447406,#7b8a7f,6.7687116,5.3776307,#795e7f
551,551,audio_551.wav,0.575997531414032,0.4477725923061371,0.5760104656219482,0.4510046243667602,1.2934207916259766e-05,0.0032320320606231,0.78199923,0.8780422,0.82197607,0.8802585,0.15940231,0.8768124,0.91568893,0.9121521,0.63971704,0.076427415,3,3.4160833,9.99073,#399e7f,2.3797693,9.943294,#38797f,6.441125,12.6987095,#36b97f,4.8393335,13.949485,#39757f,9.624424,4.2762566,#d0347f
552,552,audio_552.wav,0.575997531414032,0.4477725923061371,0.5760970711708069,0.4504221677780151,9.953975677490234e-05,0.002649575471878,0.82166964,0.6725958,0.88698083,0.36666209,0.8370872,0.86928076,0.9039753,0.9038315,0.6236752,0.07224137,-1,1.6174685,8.949555,#05757f,1.1458427,8.300033,#13367f,5.0035605,11.8829365,#069b7f,3.390878,12.713487,#0e3f7f,11.004062,4.93574,#fa4d7f
553,553,audio_553.wav,0.575997531414032,0.4477725923061371,0.576183557510376,0.4592788219451904,0.0001860260963439,0.0115062296390533,0.7488263,0.27736557,0.624103,0.38530004,0.471098,0.8766453,0.93178385,0.9182951,0.66940457,0.10821327,-1,7.0176334,6.721766,#a31d7f,6.5287876,7.8408065,#b5237f,9.196041,9.083413,#90367f,9.169852,11.581823,#b90f7f,7.150819,8.561994,#84d57f
554,554,audio_554.wav,0.575997531414032,0.4477725923061371,0.5760101675987244,0.4484761357307434,1.2636184692382812e-05,0.0007035434246063,0.11216444,0.67969644,0.938595,0.9823027,0.13122892,0.71135515,0.40658087,0.7018593,0.3559706,0.017794294,-1,6.2117023,10.607869,#8bb67f,4.735196,11.302993,#7fb17f,9.439469,13.003849,#98c47f,7.438385,15.52662,#86b87f,5.9722524,4.8419375,#604a7f
555,555,audio_555.wav,0.575997531414032,0.4477725923061371,0.5760894417762756,0.4495279788970947,9.191036224365234e-05,0.0017553865909576,0.18836564,0.99568176,0.41971278,0.6784285,0.8373241,0.8699788,0.88271606,0.8976892,0.59383005,0.051375836,-1,9.573442,8.037193,#ee517f,8.38298,9.858298,#ec767f,11.657851,9.588132,#e1487f,10.940456,13.716451,#ee6b7f,4.3835793,8.319843,#30cc7f
556,556,audio_556.wav,0.575997531414032,0.4477725923061371,0.5760965943336487,0.4516095817089081,9.906291961669922e-05,0.0038369894027709,0.42260003,0.63163245,0.78655744,0.24953383,0.5322309,0.8762157,0.92078084,0.9132592,0.6481942,0.086301796,-1,7.1922755,7.878794,#a84b7f,6.0574155,8.959603,#a7517f,9.379151,10.371239,#96647f,8.711263,12.906735,#ac487f,6.593683,7.3798943,#73a97f
557,557,audio_557.wav,0.575997531414032,0.4477725923061371,0.5760435461997986,0.4507347345352173,4.601478576660156e-05,0.0029621422290802,0.007913828,0.4296232,0.02392155,0.5714389,0.8613452,0.69004273,0.37819442,0.6789967,0.35063666,0.020686299,-1,6.253168,12.061317,#8cf07f,4.045276,12.48461,#6ae17f,9.800266,14.468933,#a4f97f,6.7053857,16.753374,#70ed7f,5.1791725,3.529828,#48197f
558,558,audio_558.wav,0.575997531414032,0.4477725923061371,0.5761101245880127,0.446246862411499,0.0001125931739807,-0.001525729894638,0.5762158,0.873105,0.5971414,0.13734668,0.971371,0.84011763,0.7793407,0.8568534,0.50997627,0.029758226,-1,4.9601984,6.306073,#670d7f,4.8036003,7.0517125,#81037f,7.1646566,9.623641,#4d497f,7.363507,11.329746,#84047f,8.934045,8.035113,#bbc17f
559,559,audio_559.wav,0.575997531414032,0.4477725923061371,0.5759943723678589,0.4461849927902221,-3.159046173095703e-06,-0.0015875995159149,0.94969845,0.7776833,0.18367124,0.4643486,0.08934498,0.86577433,0.86358255,0.89033973,0.57305485,0.04293036,4,3.4173558,10.567977,#39b57f,2.377642,10.676097,#38977f,6.715851,13.322736,#3fcf7f,4.8983126,14.674803,#3a947f,9.501988,3.719772,#cc207f
560,560,audio_560.wav,0.575997531414032,0.4477725923061371,0.5761280059814453,0.4492437541484833,0.0001304745674133,0.0014711618423461,0.20337409,0.7950999,0.8706695,0.3419038,0.5683613,0.8733987,0.9070695,0.90639514,0.62693834,0.0710108,1,8.725782,7.0333414,#d52a7f,7.909063,8.576561,#de417f,10.662055,9.018969,#c0337f,10.474725,12.507766,#e0377f,5.573945,8.981124,#54e57f
561,561,audio_561.wav,0.575997531414032,0.4477725923061371,0.5760046243667603,0.4503932297229767,7.092952728271484e-06,0.0026206374168395,0.8123892,0.41874135,0.6276043,0.9278957,0.5242111,0.87319046,0.89944595,0.90426844,0.61565375,0.062131785,3,4.2158213,7.7646046,#51467f,3.5468009,8.125551,#5b2f7f,6.937005,11.0788145,#467e7f,6.041994,12.427994,#5c337f,9.14674,6.4363484,#c1857f
562,562,audio_562.wav,0.575997531414032,0.4477725923061371,0.5760124921798706,0.4478618800640106,1.4960765838623049e-05,8.928775787353516e-05,0.8414856,0.5481481,0.5921151,0.9830905,0.9757052,0.6597416,0.34600168,0.64576447,0.34708157,0.027023438,-1,1.4571017,9.023488,#00787f,1.0210247,8.473224,#103d7f,4.834185,12.064419,#01a27f,3.4108567,12.780472,#0e427f,11.115854,4.8163743,#fd497f
563,563,audio_563.wav,0.575997531414032,0.4477725923061371,0.5760196447372437,0.4475356042385101,2.211332321166992e-05,-0.0002369880676269,0.6120065,0.6628209,0.0073438287,0.66675055,0.32657063,0.7722132,0.5144715,0.7637345,0.38497636,0.014801829,-1,4.7806306,7.6339946,#61417f,4.200861,8.135382,#6f2f7f,7.462262,10.841605,#57757f,6.7676644,12.451224,#72347f,8.6174965,6.690465,#b18f7f
564,564,audio_564.wav,0.575997531414032,0.4477725923061371,0.5759782791137695,0.4494705498218536,-1.925230026245117e-05,0.0016979575157165,0.26121515,0.5004313,0.57797945,0.8553018,0.8023975,0.7522251,0.4752922,0.7444552,0.3744429,0.015585263,3,8.63274,7.3038416,#d2347f,7.7910466,9.011774,#db537f,10.732977,9.312582,#c33e7f,10.387632,12.839743,#dd457f,5.5294423,8.754308,#53dc7f
565,565,audio_565.wav,0.575997531414032,0.4477725923061371,0.5760579109191895,0.4503563046455383,6.03795051574707e-05,0.0025837123394012,0.7683427,0.60553616,0.26552892,0.44271666,0.5679899,0.8738582,0.91115147,0.9082384,0.63387173,0.07503826,-1,2.68754,7.7770314,#24477f,2.3277602,7.7433834,#371f7f,5.6259527,11.335601,#1b877f,4.977935,11.853413,#3d1b7f,10.35494,5.754668,#e66c7f
566,566,audio_566.wav,0.575997531414032,0.4477725923061371,0.576033353805542,0.4508800208568573,3.5822391510009766e-05,0.0031074285507202,0.46639752,0.952271,0.5884597,0.9525389,0.5692592,0.8714122,0.8934932,0.9017123,0.60815483,0.05819912,-1,6.679015,7.648144,#99427f,5.959457,8.527518,#a43f7f,9.173226,10.097843,#8f5a7f,8.535488,12.520177,#a6377f,6.9242206,7.7597013,#7db77f
567,567,audio_567.wav,0.575997531414032,0.4477725923061371,0.5761580467224121,0.4592765867710113,0.0001605153083801,0.0115039944648742,0.46850425,0.7078375,0.47554457,0.78630686,0.62787694,0.87624013,0.92985666,0.91716003,0.6658753,0.10510301,-1,6.9287357,6.77005,#a01f7f,6.449075,7.8990493,#b2267f,9.149769,9.1847725,#8f397f,9.164354,11.6134815,#b9107f,7.114673,8.574865,#83d67f
568,568,audio_568.wav,0.575997531414032,0.4477725923061371,0.5760674476623535,0.4516831040382385,6.99162483215332e-05,0.0039105117321014,0.22687387,0.015307307,0.70974576,0.698234,0.7705971,0.8716646,0.89619666,0.9023246,0.6112581,0.060815204,-1,8.843384,8.40004,#d8607f,7.7767286,9.959014,#da7a7f,11.19343,10.280348,#d2617f,10.304425,13.793051,#db6e7f,4.808222,7.8353276,#3dba7f
569,569,audio_569.wav,0.575997531414032,0.4477725923061371,0.5760573148727417,0.4452361464500427,5.97834587097168e-05,-0.0025364458560943,0.30612397,0.12857103,0.75156593,0.08404982,0.72590876,0.69240904,0.38140056,0.6815362,0.35113773,0.020211378,-1,7.440328,10.090529,#afa27f,6.0628924,11.050489,#a7a67f,10.402168,12.135967,#b8a47f,8.725638,15.103634,#aca67f,5.3033257,5.927418,#4c727f
570,570,audio_570.wav,0.575997531414032,0.4477725923061371,0.575998842716217,0.4524686932563782,1.3113021850585938e-06,0.004696100950241,0.6837416,0.09598476,0.454305,0.44380563,0.010816991,0.7250243,0.42760104,0.71674794,0.36106434,0.016502665,3,5.9384303,11.827389,#83e67f,4.0562625,12.512963,#6be27f,9.631278,14.429655,#9ef77f,6.7692094,16.619036,#72e77f,5.7469993,3.7125194,#5a1f7f
571,571,audio_571.wav,0.575997531414032,0.4477725923061371,0.5759339928627014,0.4486536681652069,-6.35385513305664e-05,0.0008810758590698,0.91865844,0.18333036,0.94767445,0.0351848,0.14680725,0.825616,0.69409055,0.83158034,0.45590222,0.01959767,2,5.7499437,10.521571,#7eb37f,4.4401608,11.252922,#76af7f,9.148829,13.37437,#8fd17f,6.652127,15.517694,#6eb87f,5.957141,4.2848115,#60357f
572,572,audio_572.wav,0.575997531414032,0.4477725923061371,0.5760055184364319,0.4482246041297912,7.987022399902344e-06,0.0004520118236541,0.19332713,0.9349793,0.37911147,0.046881855,0.5993002,0.76813143,0.5072754,0.7607909,0.3828928,0.014920675,-1,6.677557,10.325931,#99ab7f,5.27988,11.084911,#8fa87f,9.838327,12.61258,#a5b57f,7.8942785,15.212937,#93ab7f,5.8549104,5.3077383,#5d5b7f
573,573,audio_573.wav,0.575997531414032,0.4477725923061371,0.5760674476623535,0.4504941403865814,6.99162483215332e-05,0.0027215480804443,0.7135296,0.6036743,0.9538745,0.915954,0.8170148,0.873125,0.909526,0.9073731,0.6314689,0.07458786,-1,4.2402196,7.0636806,#512b7f,3.8249834,7.404932,#64117f,6.7496953,10.431621,#40667f,6.3623285,11.70988,#66147f,9.395276,7.0032177,#c99b7f
574,574,audio_574.wav,0.575997531414032,0.4477725923061371,0.5759952068328857,0.4459628760814667,-2.3245811462402344e-06,-0.0018097162246704,0.8801658,0.65626746,0.24088717,0.8497726,0.6952186,0.8129431,0.6609551,0.8187255,0.4455106,0.020060405,4,1.6376033,10.002927,#059f7f,0.8625413,9.415843,#0b647f,4.9988894,12.84399,#06be7f,3.277585,13.69401,#0a6a7f,10.842141,4.025778,#f52b7f
575,575,audio_575.wav,0.575997531414032,0.4477725923061371,0.5760773420333862,0.4517099559307098,7.981061935424805e-05,0.0039373636245727,0.61845726,0.8493048,0.24735206,0.6772726,0.6154592,0.87668943,0.9185943,0.9128876,0.64483035,0.081242226,-1,4.2772856,6.6212068,#53197f,4.255143,7.235624,#710a7f,6.855189,10.047443,#43597f,6.871413,11.509485,#750c7f,9.306154,7.5497236,#c6af7f
576,576,audio_576.wav,0.575997531414032,0.4477725923061371,0.5760496258735657,0.4458926916122436,5.2094459533691406e-05,-0.0018799006938934,0.64228565,0.45735478,0.81078225,0.2997576,0.5380026,0.8675057,0.8772581,0.89414114,0.58788395,0.050009005,-1,5.5924606,7.22222,#79317f,5.1702332,8.042337,#8c2b7f,7.953005,10.2106,#675e7f,7.6202016,12.170152,#8b287f,8.250605,7.410319,#a6aa7f
577,577,audio_577.wav,0.575997531414032,0.4477725923061371,0.5760480761528015,0.4473522901535034,5.054473876953125e-05,-0.0004203021526336,0.451553,0.22387302,0.010173857,0.8429406,0.6128448,0.75827074,0.48841497,0.750915,0.37872988,0.01573034,-1,8.287432,8.349729,#c85e7f,6.6602397,9.764314,#b9727f,10.167153,10.572528,#b06c7f,9.200018,13.688858,#ba697f,5.892048,7.175506,#5ea17f
578,578,audio_578.wav,0.575997531414032,0.4477725923061371,0.5760293006896973,0.4456247091293335,3.17692756652832e-05,-0.0021478831768035,0.19217461,0.4976707,0.5189235,0.2844352,0.34063256,0.70134324,0.3921205,0.69099915,0.3528611,0.019021863,-1,7.796891,10.465643,#bab17f,6.110604,11.521108,#a8ba7f,10.764132,12.45248,#c4b07f,8.750629,15.438426,#adb57f,4.7003436,5.4860682,#3a627f
579,579,audio_579.wav,0.575997531414032,0.4477725923061371,0.5759989619255066,0.4465346038341522,1.430511474609375e-06,-0.0012379884719848,0.18332171,0.26423222,0.042841077,0.35040802,0.3034975,0.74220973,0.4574148,0.7341177,0.36885995,0.015638856,4,8.20426,11.231174,#c6cf7f,6.2608333,12.35929,#addc7f,11.377076,13.065402,#d8c67f,8.98021,16.29042,#b4d97f,4.0980444,5.0073833,#27507f
580,580,audio_580.wav,0.575997531414032,0.4477725923061371,0.5760278701782227,0.450425237417221,3.0338764190673828e-05,0.0026526451110839,0.49316847,0.13370603,0.9695879,0.43503082,0.87614846,0.87366545,0.9057947,0.9065386,0.62581617,0.069267966,-1,9.321504,6.8687034,#e6237f,8.408336,8.636656,#ed447f,10.944234,8.596195,#ca247f,10.93845,12.511098,#ee377f,5.1360765,9.312885,#47f17f
581,581,audio_581.wav,0.575997531414032,0.4477725923061371,0.5759496092796326,0.4486854970455169,-4.792213439941406e-05,0.0009129047393798,0.38497585,0.5150563,0.6165984,0.8416002,0.06994462,0.837042,0.7418373,0.84823257,0.48066348,0.022415338,2,5.784215,9.6800375,#7f927f,4.664673,10.322583,#7d897f,8.781813,12.458663,#82b07f,6.9828744,14.441844,#788a7f,6.98728,5.613816,#7f677f
582,582,audio_582.wav,0.575997531414032,0.4477725923061371,0.5759674310684204,0.4484865367412567,-3.0100345611572266e-05,0.0007139444351196,0.07000929,0.08016127,0.42796487,0.74102837,0.61743456,0.6942673,0.383439,0.68350035,0.35157254,0.020091925,-1,8.560762,12.012737,#d0ee7f,6.3677754,13.069457,#b0f97f,11.849942,13.62808,#e7da7f,9.04702,17.036076,#b5f97f,3.4471912,4.5904536,#13407f
583,583,audio_583.wav,0.575997531414032,0.4477725923061371,0.5759464502334595,0.4490613639354706,-5.1081180572509766e-05,0.0012887716293334,0.509248,0.11574221,0.34302008,0.5771591,0.43940985,0.8251363,0.6894214,0.83027714,0.45294714,0.01965919,2,8.261099,8.124786,#c7557f,6.942416,9.595887,#c16b7f,10.496237,10.240559,#bb607f,9.530094,13.331102,#c45a7f,5.727804,7.677689,#59b47f
584,584,audio_584.wav,0.575997531414032,0.4477725923061371,0.5759925842285156,0.4494622051715851,-4.947185516357422e-06,0.0016896128654479,0.60214823,0.9826855,0.37586904,0.87955546,0.12209427,0.8464849,0.7839008,0.8614798,0.5069756,0.026650108,3,4.958032,9.135755,#677c7f,4.074346,9.894721,#6b777f,8.042312,12.273931,#6aa97f,6.490332,13.923872,#6a737f,7.776243,5.4569283,#97617f
585,585,audio_585.wav,0.575997531414032,0.4477725923061371,0.5759227275848389,0.448953628540039,-7.480382919311523e-05,0.0011810362339019,0.9110765,0.1672312,0.71613574,0.46721548,0.75804573,0.8390913,0.7540999,0.85083365,0.48951277,0.024494275,2,8.072867,6.5044537,#c2157f,7.361099,8.074599,#ce2d7f,9.909484,8.681424,#a8277f,10.106091,11.945765,#d51f7f,6.3845572,9.085502,#6de97f
586,586,audio_586.wav,0.575997531414032,0.4477725923061371,0.5760043263435364,0.4494646191596985,6.794929504394531e-06,0.0016920268535614,0.25821364,0.28718507,0.6613324,0.3829618,0.8685316,0.8476065,0.78359175,0.86204123,0.5071515,0.027436795,3,9.901781,7.360454,#f7377f,8.903148,9.398076,#fc637f,11.854324,9.1026535,#e7367f,11.376838,13.230498,#fb567f,4.350885,8.915345,#2fe27f
587,587,audio_587.wav,0.575997531414032,0.4477725923061371,0.5759692192077637,0.4483411312103271,-2.8312206268310547e-05,0.00056853890419,0.25384414,0.5316536,0.89400256,0.8148195,0.0712387,0.82332724,0.6834516,0.8278932,0.4505522,0.019285485,-1,5.94632,9.245375,#83817f,4.974793,9.958986,#867a7f,8.886945,11.761923,#86977f,7.401767,14.085924,#857a7f,6.974096,6.004573,#7f757f
588,588,audio_588.wav,0.575997531414032,0.4477725923061371,0.5760435461997986,0.4465797841548919,4.601478576660156e-05,-0.0011928081512451,0.3877539,0.034372985,0.8104357,0.11538869,0.6486972,0.7782642,0.5325398,0.7721499,0.39037395,0.015014339,-1,7.0284925,9.423942,#a3887f,5.716874,10.29333,#9c877f,9.89079,11.529525,#a78e7f,8.422368,14.348559,#a3867f,5.956987,6.2611146,#607f7f
589,589,audio_589.wav,0.575997531414032,0.4477725923061371,0.5761017203330994,0.4511543810367584,0.0001041889190673,0.0033817887306213,0.5724109,0.7868398,0.0800516,0.52536684,0.76902544,0.876803,0.9275711,0.91616017,0.6614433,0.09798545,-1,4.819248,6.7082644,#621d7f,4.609728,7.3410916,#7b0f7f,7.230137,9.952346,#50557f,7.118119,11.62499,#7c117f,8.9924135,7.6726117,#bdb47f
590,590,audio_590.wav,0.575997531414032,0.4477725923061371,0.576001763343811,0.4505550265312195,4.231929779052734e-06,0.0027824342250823,0.80947757,0.6001449,0.32622397,0.6733027,0.03829962,0.72655076,0.4312087,0.71828276,0.36143503,0.016277842,3,5.1307244,10.608202,#6cb67f,3.5941243,10.97918,#5da47f,8.29235,13.272152,#72cd7f,6.2740846,15.197294,#63aa7f,6.9801483,4.4110265,#7f3a7f
591,591,audio_591.wav,0.575997531414032,0.4477725923061371,0.5761311054229736,0.4504947364330292,0.0001335740089416,0.002722144126892,0.66152316,0.20402509,0.97448224,0.24390101,0.3233174,0.8764801,0.92241985,0.9138299,0.6522571,0.08894307,-1,5.4142137,8.5536785,#74667f,4.8255596,9.33474,#82607f,8.580576,11.33781,#7c877f,7.4733324,13.337513,#875a7f,7.300565,6.520593,#89897f
592,592,audio_592.wav,0.575997531414032,0.4477725923061371,0.5759681463241577,0.4479326903820038,-2.9385089874267575e-05,0.0001600980758666,0.3518371,0.29405093,0.953749,0.83367455,0.055636287,0.7972384,0.5859787,0.7935553,0.40895253,0.015855849,-1,5.6055107,10.421832,#79af7f,4.231432,10.946912,#70a27f,8.743016,13.020347,#81c47f,6.810985,15.093476,#73a67f,6.779194,4.722628,#79457f
593,593,audio_593.wav,0.575997531414032,0.4477725923061371,0.5762182474136353,0.4447269439697265,0.0002207159996032,-0.0030456483364105,0.7688538,0.56086963,0.051889956,0.6822409,0.4576553,0.7507296,0.47231606,0.7423835,0.37394154,0.015726205,-1,3.4599893,8.139957,#3b557f,2.873758,8.244902,#47347f,6.215183,11.545738,#2e8f7f,5.471805,12.502022,#4b367f,9.730253,5.685865,#d3697f
594,594,audio_594.wav,0.575997531414032,0.4477725923061371,0.5759781002998352,0.447833240032196,-1.9431114196777344e-05,6.064772605895996e-05,0.85936016,0.06858784,0.80957127,0.5016745,0.459014,0.80375874,0.6055259,0.7999561,0.41818428,0.016736194,-1,3.1345713,8.985373,#31777f,2.4650621,9.106914,#3b577f,7.7658415,8.160248,#61147f,4.781087,12.857592,#37467f,8.531662,3.8036397,#af237f
