id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_freq_hz,p_fine_hz,p_feedback,p_hat_freq_hz,p_hat_fine_hz,p_hat_feedback
490,audio_490.wav,0.6104051470756531,0.4509032666683197,0.8340979218482971,0.33198511600494385,0.22369277477264404,-0.11891815066337585,0.36672872,0.20216209,0.05722028,0.41497707,0.5268167,0.7920637
491,audio_491.wav,0.6104051470756531,0.4509032666683197,0.7940301299095154,0.3370555639266968,0.1836249828338623,-0.11384770274162292,0.053030312,0.22215056,0.18392658,0.25076088,0.35350427,0.87056583
492,audio_492.wav,0.6104051470756531,0.4509032666683197,0.8685330748558044,0.0685708224773407,0.25812792778015137,-0.382332444190979,0.93713754,0.9176086,0.7770067,0.6513089,0.65092504,0.6055364
493,audio_493.wav,0.6104051470756531,0.4509032666683197,0.8065344095230103,0.336261510848999,0.19612926244735718,-0.11464175581932068,0.1607719,0.09393388,0.47337246,0.28758723,0.39563504,0.8598678
494,audio_494.wav,0.6104051470756531,0.4509032666683197,0.8006280660629272,0.33565545082092285,0.19022291898727417,-0.11524781584739685,0.09599948,0.76743835,0.91658455,0.266769,0.37332293,0.86692023
495,audio_495.wav,0.6104051470756531,0.4509032666683197,0.8149814605712891,0.33542537689208984,0.204576313495636,-0.11547788977622986,0.17712295,0.37126738,0.1759851,0.32694423,0.43816364,0.8459584
496,audio_496.wav,0.6104051470756531,0.4509032666683197,0.7918763756752014,0.33727845549583435,0.18147122859954834,-0.11362481117248535,0.21776867,0.69785655,0.53815144,0.24334973,0.34221837,0.87061673
497,audio_497.wav,0.6104051470756531,0.4509032666683197,0.8689389824867249,0.058879267424345016,0.2585338354110718,-0.3920239992439747,0.67889947,0.18270677,0.724111,0.66919744,0.64546144,0.5877376
498,audio_498.wav,0.6104051470756531,0.4509032666683197,0.8587719798088074,0.09589989483356476,0.2483668327331543,-0.35500337183475494,0.48331714,0.77804875,0.41989642,0.5626027,0.6246197,0.6971639
499,audio_499.wav,0.6104051470756531,0.4509032666683197,0.8636271357536316,0.08536828309297562,0.2532219886779785,-0.3655349835753441,0.47301054,0.5307393,0.39369428,0.6009554,0.6450665,0.65389526
500,audio_500.wav,0.6104051470756531,0.4509032666683197,0.8690004348754883,0.058384969830513,0.2585952877998352,-0.3925182968378067,0.83629465,0.024430573,0.4096647,0.66960406,0.6448828,0.58611506
501,audio_501.wav,0.6104051470756531,0.4509032666683197,0.8689261674880981,0.06498946994543076,0.25852102041244507,-0.38591379672288895,0.571157,0.017199755,0.1617803,0.6612409,0.64880806,0.59561116
502,audio_502.wav,0.6104051470756531,0.4509032666683197,0.7986921668052673,0.3355850875377655,0.18828701972961426,-0.1153181791305542,0.06970638,0.3695454,0.45507956,0.26010242,0.36580712,0.86866516
503,audio_503.wav,0.6104051470756531,0.4509032666683197,0.8689584732055664,0.0645277202129364,0.25855332612991333,-0.3863755464553833,0.819699,0.4703765,0.24712735,0.66937804,0.6452149,0.58725226
504,audio_504.wav,0.6104051470756531,0.4509032666683197,0.8156771063804626,0.33602964878082275,0.20527195930480957,-0.11487361788749695,0.28443438,0.982151,0.27378803,0.33126068,0.4383487,0.8457691
505,audio_505.wav,0.6104051470756531,0.4509032666683197,0.8676462769508362,0.0739385262131691,0.2572411298751831,-0.3769647404551506,0.51865315,0.32078916,0.7757741,0.6379643,0.6524848,0.6188469
506,audio_506.wav,0.6104051470756531,0.4509032666683197,0.7986199855804443,0.3361509144306183,0.18821483850479126,-0.11475235223770142,0.017479658,0.6479778,0.2778182,0.260507,0.36404458,0.8692878
507,audio_507.wav,0.6104051470756531,0.4509032666683197,0.8006197810173035,0.3351327180862427,0.1902146339416504,-0.11577054858207703,0.26133078,0.008259118,0.61578673,0.26588628,0.36838162,0.8696807
508,audio_508.wav,0.6104051470756531,0.4509032666683197,0.7986903190612793,0.3375430107116699,0.18828517198562622,-0.11336025595664978,0.23700583,0.7458974,0.20390278,0.26124638,0.3638894,0.87030846
509,audio_509.wav,0.6104051470756531,0.4509032666683197,0.8634716868400574,0.08913554251194,0.2530665397644043,-0.3617677241563797,0.4953419,0.59300214,0.81157434,0.6014175,0.6367065,0.66635793
510,audio_510.wav,0.6104051470756531,0.4509032666683197,0.8690366744995117,0.058471325784921646,0.25863152742385864,-0.39243194088339806,0.78877014,0.5856681,0.8002199,0.66821223,0.6457555,0.5884648
511,audio_511.wav,0.6104051470756531,0.4509032666683197,0.7941436767578125,0.3353218734264374,0.18373852968215942,-0.11558139324188232,0.042251408,0.96741277,0.8135952,0.25167,0.35377994,0.87039286
512,audio_512.wav,0.6104051470756531,0.4509032666683197,0.7965953350067139,0.3352266252040863,0.1861901879310608,-0.1156766414642334,0.07259244,0.46720475,0.6464712,0.25336793,0.3572252,0.8699185
513,audio_513.wav,0.6104051470756531,0.4509032666683197,0.865127682685852,0.08807959407567978,0.254722535610199,-0.3628236725926399,0.47276795,0.33790052,0.7793103,0.61196446,0.6481446,0.644906
514,audio_514.wav,0.6104051470756531,0.4509032666683197,0.8690093159675598,0.05619128793478012,0.25860416889190674,-0.3947119787335396,0.82891196,0.47025692,0.3519416,0.66949123,0.64495486,0.5866731
515,audio_515.wav,0.6104051470756531,0.4509032666683197,0.8690375685691833,0.05713266506791115,0.2586324214935303,-0.39377060160040855,0.71748775,0.57981104,0.8137538,0.66762495,0.6454716,0.58871526
516,audio_516.wav,0.6104051470756531,0.4509032666683197,0.7986902594566345,0.3356543779373169,0.18828511238098145,-0.11524888873100281,0.08885169,0.84650874,0.2066837,0.26061374,0.3655307,0.8687872
517,audio_517.wav,0.6104051470756531,0.4509032666683197,0.7987126708030701,0.3361276090145111,0.188307523727417,-0.1147756576538086,0.22884738,0.64818525,0.036431015,0.2655335,0.37008157,0.8685806
518,audio_518.wav,0.6104051470756531,0.4509032666683197,0.8680709004402161,0.07114718109369278,0.257665753364563,-0.3797560855746269,0.5622455,0.9225875,0.5542747,0.6411425,0.6523561,0.61575896
519,audio_519.wav,0.6104051470756531,0.4509032666683197,0.8690550327301025,0.061313092708587646,0.25864988565444946,-0.38959017395973206,0.77116686,0.22042286,0.66233104,0.6691931,0.6449836,0.58741647
520,audio_520.wav,0.6104051470756531,0.4509032666683197,0.8644634485244751,0.08952169865369797,0.254058301448822,-0.36138156801462173,0.4795046,0.28131443,0.8535793,0.6083293,0.6457586,0.6501699
521,audio_521.wav,0.6104051470756531,0.4509032666683197,0.8442337512969971,0.3247477412223816,0.233828604221344,-0.1261555254459381,0.4316488,0.986029,0.18791318,0.46101037,0.559651,0.76630056
522,audio_522.wav,0.6104051470756531,0.4509032666683197,0.8628469109535217,0.08701560646295547,0.25244176387786865,-0.3638876602053642,0.48075324,0.9185417,0.5817897,0.59322697,0.64086574,0.6646043
523,audio_523.wav,0.6104051470756531,0.4509032666683197,0.8370115160942078,0.3289364278316498,0.2266063690185547,-0.12196683883666992,0.31661588,0.90538037,0.35971373,0.423292,0.5321642,0.78692603
524,audio_524.wav,0.6104051470756531,0.4509032666683197,0.8627559542655945,0.08808831125497818,0.2523508071899414,-0.3628149554133415,0.42747998,0.6817644,0.3745454,0.5912076,0.6389532,0.66822606
525,audio_525.wav,0.6104051470756531,0.4509032666683197,0.7965306043624878,0.3349684476852417,0.18612545728683472,-0.115934818983078,0.106166124,0.57151926,0.8862866,0.25317213,0.35596615,0.8704999
526,audio_526.wav,0.6104051470756531,0.4509032666683197,0.8690658807754517,0.061281319707632065,0.2586607336997986,-0.38962194696068764,0.8275866,0.6422867,0.37911332,0.66975206,0.64495975,0.58661854
527,audio_527.wav,0.6104051470756531,0.4509032666683197,0.8443033695220947,0.3237420320510864,0.23389822244644165,-0.12716123461723328,0.41390592,0.49723768,0.27776843,0.46458015,0.5668,0.76128685
528,audio_528.wav,0.6104051470756531,0.4509032666683197,0.8628573417663574,0.08659311383962631,0.25245219469070435,-0.3643101528286934,0.48194945,0.8680822,0.9823494,0.5939769,0.6439013,0.65781724
529,audio_529.wav,0.6104051470756531,0.4509032666683197,0.8614329099655151,0.0897073894739151,0.25102776288986206,-0.3611958771944046,0.49974734,0.75617695,0.22206503,0.5825173,0.63985324,0.6738132
530,audio_530.wav,0.6104051470756531,0.4509032666683197,0.869035005569458,0.05916641280055046,0.25862985849380493,-0.39173685386776924,0.7037342,0.6716958,0.96381146,0.66772103,0.64574957,0.58798456
531,audio_531.wav,0.6104051470756531,0.4509032666683197,0.8690140843391418,0.05698700621724129,0.25860893726348877,-0.3939162604510784,0.8798102,0.9725071,0.06296867,0.6662907,0.64600575,0.58996934
532,audio_532.wav,0.6104051470756531,0.4509032666683197,0.8690381646156311,0.061608705669641495,0.258633017539978,-0.3892945609986782,0.8011327,0.78598446,0.5856564,0.6685207,0.64550364,0.588083
533,audio_533.wav,0.6104051470756531,0.4509032666683197,0.8587399125099182,0.11046379804611206,0.24833476543426514,-0.34043946862220764,0.46788228,0.8287163,0.16576743,0.5618457,0.6237166,0.69634897
534,audio_534.wav,0.6104051470756531,0.4509032666683197,0.80260169506073,0.335908442735672,0.1921965479850769,-0.1149948239326477,0.25783592,0.85730344,0.05025041,0.2764245,0.38185978,0.86607665
535,audio_535.wav,0.6104051470756531,0.4509032666683197,0.8690093159675598,0.05875130370259285,0.25860416889190674,-0.39215196296572685,0.65607685,0.6485006,0.9403842,0.6658895,0.64604104,0.5887158
536,audio_536.wav,0.6104051470756531,0.4509032666683197,0.8588503003120422,0.11231473833322525,0.24844515323638916,-0.33858852833509445,0.42374587,0.8677944,0.34519035,0.5654828,0.6260867,0.6897251
537,audio_537.wav,0.6104051470756531,0.4509032666683197,0.8324559926986694,0.3326796293258667,0.22205084562301636,-0.118223637342453,0.31035668,0.892303,0.7264765,0.40758398,0.51620257,0.7976512
538,audio_538.wav,0.6104051470756531,0.4509032666683197,0.8689174056053162,0.06167808920145035,0.2585122585296631,-0.38922517746686935,0.9033777,0.95415545,0.26489735,0.66154486,0.64823115,0.5948539
539,audio_539.wav,0.6104051470756531,0.4509032666683197,0.8687664270401001,0.06486952304840088,0.258361279964447,-0.3860337436199188,0.57235986,0.9664548,0.6235455,0.6567982,0.6499115,0.5992275
540,audio_540.wav,0.6104051470756531,0.4509032666683197,0.7986326217651367,0.33515679836273193,0.18822747468948364,-0.11574646830558777,0.13665223,0.26223725,0.089258075,0.26376423,0.36985648,0.86820376
541,audio_541.wav,0.6104051470756531,0.4509032666683197,0.8082197904586792,0.3822506368160248,0.19781464338302612,-0.06865262985229492,0.17155349,0.9375259,0.75318396,0.29534668,0.40466195,0.8567519
542,audio_542.wav,0.6104051470756531,0.4509032666683197,0.8553982973098755,0.3157270550727844,0.2449931502342224,-0.13517621159553528,0.40190518,0.8316953,0.5648296,0.53801125,0.6009165,0.7182744
543,audio_543.wav,0.6104051470756531,0.4509032666683197,0.8644857406616211,0.0857284665107727,0.254080593585968,-0.365174800157547,0.9886307,0.11013293,0.29043818,0.6067172,0.6495859,0.6492455
544,audio_544.wav,0.6104051470756531,0.4509032666683197,0.8690111041069031,0.0590064562857151,0.25860595703125,-0.3918968103826046,0.6661433,0.6778729,0.19557828,0.6694041,0.64517707,0.58722717
545,audio_545.wav,0.6104051470756531,0.4509032666683197,0.8158904910087585,0.33997321128845215,0.20548534393310547,-0.11093005537986755,0.4271586,0.65085113,0.18342423,0.32815862,0.43211123,0.8370486
546,audio_546.wav,0.6104051470756531,0.4509032666683197,0.8689449429512024,0.059096213430166245,0.2585397958755493,-0.39180705323815346,0.7314059,0.3233567,0.14549059,0.668639,0.6450495,0.58774394
547,audio_547.wav,0.6104051470756531,0.4509032666683197,0.8689396381378174,0.059663981199264526,0.2585344910621643,-0.3912392854690552,0.57353896,0.6172794,0.40415996,0.6621779,0.6482673,0.59387034
548,audio_548.wav,0.6104051470756531,0.4509032666683197,0.8690152168273926,0.05717628821730614,0.2586100697517395,-0.39372697845101357,0.7023732,0.53554875,0.48413652,0.669674,0.6450569,0.5873471
549,audio_549.wav,0.6104051470756531,0.4509032666683197,0.8605474829673767,0.0941815972328186,0.25014233589172363,-0.3567216694355011,0.43153566,0.4868241,0.07493138,0.5722357,0.63375694,0.681872
550,audio_550.wav,0.6104051470756531,0.4509032666683197,0.8340240716934204,0.33022475242614746,0.22361892461776733,-0.12067851424217224,0.33732647,0.4351586,0.26631433,0.41039586,0.5197802,0.7950865
551,audio_551.wav,0.6104051470756531,0.4509032666683197,0.840988039970398,0.3266194760799408,0.23058289289474487,-0.1242837905883789,0.36629158,0.92615026,0.84463197,0.4418351,0.55402964,0.7697064
552,audio_552.wav,0.6104051470756531,0.4509032666683197,0.8689469695091248,0.06411164999008179,0.2585418224334717,-0.3867916166782379,0.8965618,0.98318684,0.53566635,0.66214114,0.6486074,0.5943678
553,audio_553.wav,0.6104051470756531,0.4509032666683197,0.8689387440681458,0.05887220427393913,0.2585335969924927,-0.39203106239438057,0.7911011,0.7770355,0.4579109,0.6689864,0.6455833,0.58793366
554,audio_554.wav,0.6104051470756531,0.4509032666683197,0.8149507641792297,0.33820900321006775,0.20454561710357666,-0.11269426345825195,0.19002241,0.49291897,0.28482032,0.3219705,0.4331143,0.8473507
555,audio_555.wav,0.6104051470756531,0.4509032666683197,0.8689557909965515,0.061735544353723526,0.25855064392089844,-0.3891677223145962,0.9053031,0.18058884,0.31259996,0.66455084,0.647588,0.5915628
556,audio_556.wav,0.6104051470756531,0.4509032666683197,0.8025936484336853,0.3373303711414337,0.19218850135803223,-0.11357289552688599,0.05204147,0.56298465,0.35456753,0.2752797,0.38221398,0.86442584
557,audio_557.wav,0.6104051470756531,0.4509032666683197,0.8006335496902466,0.3374697268009186,0.1902284026145935,-0.11343353986740112,0.049219787,0.19911116,0.14371294,0.26815915,0.37499303,0.86640465
558,audio_558.wav,0.6104051470756531,0.4509032666683197,0.8643998503684998,0.08780273795127869,0.2539947032928467,-0.363100528717041,0.45581013,0.86847687,0.012695193,0.6068094,0.64855355,0.64556617
559,audio_559.wav,0.6104051470756531,0.4509032666683197,0.8304535150527954,0.3330995738506317,0.22004836797714233,-0.11780369281768799,0.336536,0.9359639,0.6755125,0.39846757,0.5042132,0.80154794
560,audio_560.wav,0.6104051470756531,0.4509032666683197,0.8047044277191162,0.38026389479637146,0.19429928064346313,-0.07063937187194824,0.2649814,0.5606159,0.03400874,0.2786414,0.38491315,0.86437607
561,audio_561.wav,0.6104051470756531,0.4509032666683197,0.7941046357154846,0.33609631657600403,0.18369948863983154,-0.11480695009231567,0.2148633,0.07656646,0.98150766,0.2513865,0.3532909,0.87044984
562,audio_562.wav,0.6104051470756531,0.4509032666683197,0.8081636428833008,0.3816435635089874,0.1977584958076477,-0.06925970315933228,0.16858983,0.95458066,0.9795821,0.29276696,0.40188897,0.8584192
563,audio_563.wav,0.6104051470756531,0.4509032666683197,0.8433711528778076,0.3274783790111542,0.23296600580215454,-0.12342488765716553,0.38057047,0.9940846,0.37787318,0.4587335,0.57152265,0.7579204
564,audio_564.wav,0.6104051470756531,0.4509032666683197,0.860447347164154,0.09996062517166138,0.250042200088501,-0.3509426414966583,0.4373567,0.07986772,0.505495,0.5725026,0.6228608,0.6905918
565,audio_565.wav,0.6104051470756531,0.4509032666683197,0.8676018118858337,0.07348483800888062,0.25719666481018066,-0.3774184286594391,0.44139653,0.32889587,0.93353266,0.63802534,0.6459125,0.62385255
566,audio_566.wav,0.6104051470756531,0.4509032666683197,0.8687359094619751,0.06669951975345612,0.258330762386322,-0.3842037469148636,0.54152656,0.5750882,0.5618897,0.65458226,0.650542,0.6008167
567,audio_567.wav,0.6104051470756531,0.4509032666683197,0.8689412474632263,0.0642397552728653,0.25853610038757324,-0.3866635113954544,0.91885185,0.7887515,0.13951671,0.6627754,0.6483894,0.5935345
568,audio_568.wav,0.6104051470756531,0.4509032666683197,0.8006645441055298,0.33781442046165466,0.1902593970298767,-0.11308884620666504,0.06596184,0.9881156,0.81092197,0.26807243,0.3752622,0.86530226
569,audio_569.wav,0.6104051470756531,0.4509032666683197,0.8219892978668213,0.3375854790210724,0.2115841507911682,-0.11331778764724731,0.2866571,0.9622144,0.7739297,0.36709538,0.47255877,0.8273219
570,audio_570.wav,0.6104051470756531,0.4509032666683197,0.8126524686813354,0.3383258879184723,0.20224732160568237,-0.11257737874984741,0.28111744,0.40752447,0.016246915,0.31276727,0.42071602,0.8527018
571,audio_571.wav,0.6104051470756531,0.4509032666683197,0.8385997414588928,0.3303556740283966,0.22819459438323975,-0.1205475926399231,0.30405205,0.36222202,0.9332229,0.42876014,0.53801554,0.7844362
572,audio_572.wav,0.6104051470756531,0.4509032666683197,0.7941060662269592,0.33522775769233704,0.18370091915130615,-0.11567550897598267,0.016694725,0.02118349,0.6310581,0.24840453,0.3494398,0.8707383
573,audio_573.wav,0.6104051470756531,0.4509032666683197,0.8689893484115601,0.06059294566512108,0.258584201335907,-0.3903103210031986,0.7361761,0.021183848,0.45564783,0.66889757,0.64478624,0.5880359
574,audio_574.wav,0.6104051470756531,0.4509032666683197,0.7986137866973877,0.33622196316719055,0.18820863962173462,-0.11468130350112915,0.06304222,0.10181713,0.77918476,0.25993663,0.36435628,0.86853427
575,audio_575.wav,0.6104051470756531,0.4509032666683197,0.7940592169761658,0.33535051345825195,0.1836540699005127,-0.11555275321006775,0.0013744831,0.6729134,0.6642477,0.25059888,0.352677,0.87045753
576,audio_576.wav,0.6104051470756531,0.4509032666683197,0.8690342307090759,0.06354659050703049,0.25862908363342285,-0.3873566761612892,0.78141934,0.028049588,0.9065043,0.66781944,0.6455221,0.5887356
577,audio_577.wav,0.6104051470756531,0.4509032666683197,0.8684766292572021,0.06951608508825302,0.2580714821815491,-0.3813871815800667,0.95469475,0.63211113,0.20600605,0.65067697,0.6520218,0.60483456
578,audio_578.wav,0.6104051470756531,0.4509032666683197,0.7966025471687317,0.33551478385925293,0.1861974000930786,-0.11538848280906677,0.25769138,0.58830565,0.7846249,0.25556344,0.3566435,0.8715532
579,audio_579.wav,0.6104051470756531,0.4509032666683197,0.8687413930892944,0.06491556018590927,0.25833624601364136,-0.38598770648241043,0.5648929,0.0003696084,0.57237166,0.65720856,0.64987457,0.598739
580,audio_580.wav,0.6104051470756531,0.4509032666683197,0.7941700220108032,0.33997344970703125,0.18376487493515015,-0.11092981696128845,0.05316931,0.8552826,0.84421915,0.25109687,0.35469177,0.87034255
581,audio_581.wav,0.6104051470756531,0.4509032666683197,0.7986767888069153,0.33682122826576233,0.1882716417312622,-0.11408203840255737,0.089864194,0.19470274,0.72508204,0.26088658,0.3667895,0.8687512
582,audio_582.wav,0.6104051470756531,0.4509032666683197,0.8680802583694458,0.07169394940137863,0.2576751112937927,-0.37920931726694107,0.87589467,0.69285697,0.9448,0.6427903,0.6504922,0.6136188
583,audio_583.wav,0.6104051470756531,0.4509032666683197,0.7941091060638428,0.3353689908981323,0.1837039589881897,-0.11553427577018738,0.0040798187,0.07865852,0.8912587,0.25207996,0.35559848,0.8697791
584,audio_584.wav,0.6104051470756531,0.4509032666683197,0.8690692782402039,0.05811608210206032,0.2586641311645508,-0.3927871845662594,0.76098776,0.32527977,0.022796452,0.6685437,0.6454337,0.5881295
585,audio_585.wav,0.6104051470756531,0.4509032666683197,0.8690953850746155,0.05901003256440163,0.2586902379989624,-0.3918932341039181,0.7093419,0.21882844,0.3084699,0.669212,0.6450631,0.5874358
586,audio_586.wav,0.6104051470756531,0.4509032666683197,0.8005943298339844,0.3373945653438568,0.1901891827583313,-0.11350870132446289,0.2848304,0.11103952,0.6874079,0.2691304,0.3728847,0.86817133
587,audio_587.wav,0.6104051470756531,0.4509032666683197,0.8340185284614563,0.3302117884159088,0.22361338138580322,-0.12069147825241089,0.30518484,0.22637552,0.6935757,0.41297778,0.5201288,0.79448575
588,audio_588.wav,0.6104051470756531,0.4509032666683197,0.8236419558525085,0.334646999835968,0.21323680877685547,-0.11625626683235168,0.3043828,0.47799093,0.4123785,0.37369663,0.47970405,0.8225793
589,audio_589.wav,0.6104051470756531,0.4509032666683197,0.796601414680481,0.3351215124130249,0.18619626760482788,-0.1157817542552948,0.23695648,0.6252755,0.9978283,0.25878307,0.36084148,0.87008375
590,audio_590.wav,0.6104051470756531,0.4509032666683197,0.8303110003471375,0.33330237865448,0.21990585327148438,-0.11760088801383972,0.3008721,0.49458998,0.42263508,0.4002779,0.5088851,0.8051885
591,audio_591.wav,0.6104051470756531,0.4509032666683197,0.8690340518951416,0.05913999304175377,0.2586289048194885,-0.39176327362656593,0.6881479,0.34551692,0.38239098,0.6696029,0.64523125,0.58723897
592,audio_592.wav,0.6104051470756531,0.4509032666683197,0.7941120266914368,0.33630573749542236,0.1837068796157837,-0.11459752917289734,0.0022029877,0.782039,0.78979874,0.25178346,0.3542215,0.87021625
593,audio_593.wav,0.6104051470756531,0.4509032666683197,0.7966071963310242,0.33505910634994507,0.1862020492553711,-0.11584416031837463,0.10211283,0.65008223,0.47719306,0.2568208,0.36190608,0.8697025
594,audio_594.wav,0.6104051470756531,0.4509032666683197,0.8690913319587708,0.06165875494480133,0.2586861848831177,-0.38924451172351837,0.85110605,0.66782594,0.9558135,0.66705835,0.64604414,0.5873339
595,audio_595.wav,0.6104051470756531,0.4509032666683197,0.7941479086875916,0.33509549498558044,0.18374276161193848,-0.11580777168273926,0.031061172,0.8104843,0.66366905,0.2509376,0.35424405,0.87044317
596,audio_596.wav,0.6104051470756531,0.4509032666683197,0.8665691018104553,0.09321659803390503,0.25616395473480225,-0.3576866686344147,0.50965923,0.672125,0.56105196,0.6261665,0.6510054,0.63210756
597,audio_597.wav,0.6104051470756531,0.4509032666683197,0.7940496802330017,0.3353009819984436,0.18364453315734863,-0.1156022846698761,0.046717048,0.71378726,0.86724806,0.2521892,0.35511854,0.86991096
598,audio_598.wav,0.6104051470756531,0.4509032666683197,0.8690056204795837,0.06506838649511337,0.25860047340393066,-0.38583488017320633,0.73032194,0.38835436,0.92248106,0.66540855,0.64618385,0.59134257
599,audio_599.wav,0.6104051470756531,0.4509032666683197,0.8006649017333984,0.33965447545051575,0.19025975465774536,-0.11124879121780396,0.11732769,0.28779233,0.94168967,0.26797277,0.37386683,0.8669439
600,audio_600.wav,0.6104051470756531,0.4509032666683197,0.8687208890914917,0.0653180256485939,0.2583157420158386,-0.3855852410197258,0.53440744,0.9691197,0.33649802,0.6546134,0.650867,0.60183454
601,audio_601.wav,0.6104051470756531,0.4509032666683197,0.868713915348053,0.06436768919229507,0.2583087682723999,-0.3865355774760246,0.60043365,0.89614266,0.70685434,0.65540904,0.6501927,0.6006411
602,audio_602.wav,0.6104051470756531,0.4509032666683197,0.8687665462493896,0.06498771905899048,0.2583613991737366,-0.3859155476093292,0.9538582,0.022288024,0.36285526,0.65608805,0.6508023,0.5998269
603,audio_603.wav,0.6104051470756531,0.4509032666683197,0.8304730653762817,0.3327268660068512,0.22006791830062866,-0.1181764006614685,0.28738332,0.76089627,0.83448875,0.39822486,0.5041279,0.8044333
604,audio_604.wav,0.6104051470756531,0.4509032666683197,0.8664774894714355,0.08468616008758545,0.25607234239578247,-0.36621710658073425,0.50287235,0.81224877,0.75563735,0.62246597,0.64980125,0.63635635
605,audio_605.wav,0.6104051470756531,0.4509032666683197,0.8006746768951416,0.3370803892612457,0.19026952981948853,-0.11382287740707397,0.09174049,0.15865934,0.052052915,0.27083635,0.378474,0.86423767
606,audio_606.wav,0.6104051470756531,0.4509032666683197,0.7965781092643738,0.3351961374282837,0.1861729621887207,-0.11570712924003601,0.22971123,0.74923563,0.2783211,0.25314215,0.3545575,0.87097216
607,audio_607.wav,0.6104051470756531,0.4509032666683197,0.8006647229194641,0.3373478651046753,0.19025957584381104,-0.11355540156364441,0.14598835,0.47934443,0.7294372,0.26773295,0.37399498,0.8669784
608,audio_608.wav,0.6104051470756531,0.4509032666683197,0.7941374182701111,0.3345387578010559,0.183732271194458,-0.1163645088672638,0.11328596,0.8674916,0.8149124,0.25178796,0.35428363,0.87042093
609,audio_609.wav,0.6104051470756531,0.4509032666683197,0.7965971827507019,0.33523356914520264,0.18619203567504883,-0.11566969752311707,0.10359055,0.6087643,0.98549336,0.25452927,0.35791376,0.86976314
610,audio_610.wav,0.6104051470756531,0.4509032666683197,0.8672536611557007,0.0798783004283905,0.2568485140800476,-0.3710249662399292,0.4686529,0.79588616,0.9894912,0.63298064,0.6516166,0.62264866
611,audio_611.wav,0.6104051470756531,0.4509032666683197,0.8651111125946045,0.08981062471866608,0.2547059655189514,-0.3610926419496536,0.4884389,0.80442566,0.8164492,0.61369705,0.64692533,0.64386433
612,audio_612.wav,0.6104051470756531,0.4509032666683197,0.8672497868537903,0.07440367341041565,0.2568446397781372,-0.37649959325790405,0.4815725,0.05272889,0.79898614,0.63430953,0.65037286,0.6245386
613,audio_613.wav,0.6104051470756531,0.4509032666683197,0.8685415387153625,0.06875941157341003,0.2581363916397095,-0.38214385509490967,0.5378044,0.26844198,0.1909923,0.65171313,0.65169877,0.6034301
614,audio_614.wav,0.6104051470756531,0.4509032666683197,0.868870198726654,0.06236327812075615,0.258465051651001,-0.38853998854756355,0.6111289,0.11189431,0.51577127,0.6613725,0.64891195,0.5953051
615,audio_615.wav,0.6104051470756531,0.4509032666683197,0.8606942296028137,0.09371953457593918,0.25028908252716064,-0.3571837320923805,0.44716567,0.064068735,0.22274965,0.57709104,0.6384856,0.6748628
616,audio_616.wav,0.6104051470756531,0.4509032666683197,0.7966262102127075,0.33631497621536255,0.18622106313705444,-0.11458829045295715,0.23594362,0.43874943,0.9814919,0.2544959,0.35567442,0.87165886
617,audio_617.wav,0.6104051470756531,0.4509032666683197,0.8553993105888367,0.31264737248420715,0.2449941635131836,-0.13825589418411255,0.4496721,0.96077114,0.014546871,0.5403749,0.6129598,0.71017975
618,audio_618.wav,0.6104051470756531,0.4509032666683197,0.8006975650787354,0.3356878459453583,0.19029241800308228,-0.11521542072296143,0.20565134,0.42024606,0.095072806,0.2711603,0.37793073,0.8652514
619,audio_619.wav,0.6104051470756531,0.4509032666683197,0.8684242367744446,0.06830716133117676,0.2580190896987915,-0.38259610533714294,0.52210724,0.8885941,0.9202787,0.65155554,0.6488121,0.6052599
620,audio_620.wav,0.6104051470756531,0.4509032666683197,0.8690363764762878,0.05868060514330864,0.25863122940063477,-0.39222266152501106,0.6800742,0.66410166,0.47875935,0.6692166,0.64510894,0.5874502
621,audio_621.wav,0.6104051470756531,0.4509032666683197,0.8687700629234314,0.06401462852954865,0.2583649158477783,-0.38688863813877106,0.9316142,0.2585985,0.082479835,0.65867895,0.64997655,0.59769344
622,audio_622.wav,0.6104051470756531,0.4509032666683197,0.8689745664596558,0.06672213971614838,0.2585694193840027,-0.3841811269521713,0.67415345,0.044522226,0.1663562,0.6698129,0.6447163,0.5864759
623,audio_623.wav,0.6104051470756531,0.4509032666683197,0.8643986582756042,0.08982568234205246,0.25399351119995117,-0.36107758432626724,0.4542768,0.38600796,0.926506,0.60714304,0.636346,0.65886474
624,audio_624.wav,0.6104051470756531,0.4509032666683197,0.8690286874771118,0.0605219230055809,0.25862354040145874,-0.3903813436627388,0.8325138,0.9766909,0.3340931,0.6688679,0.6453618,0.5876853
625,audio_625.wav,0.6104051470756531,0.4509032666683197,0.8270982503890991,0.3322651982307434,0.21669310331344604,-0.1186380684375763,0.42554587,0.30236536,0.0065490603,0.3882169,0.49532673,0.80809355
626,audio_626.wav,0.6104051470756531,0.4509032666683197,0.8026302456855774,0.33585497736930847,0.19222509860992432,-0.11504828929901123,0.25967467,0.711493,0.39024115,0.27306622,0.3767977,0.8669072
627,audio_627.wav,0.6104051470756531,0.4509032666683197,0.8620806336402893,0.08992774784564972,0.25167548656463623,-0.36097551882267,0.47426432,0.3640293,0.3353024,0.5845626,0.639497,0.67092246
